,Date,Price,Open,High,Low,Volume,Change(%)
1255,03 Sep 2018,1037.53,1034.70,1039.48,1031.75,1915402,0.67%
1256,31 Aug 2018,1030.60,1034.60,1039.38,1029.13,3942875,-0.24%
1257,30 Aug 2018,1033.05,1041.80,1043.95,1030.93,5456865,-0.60%
1258,29 Aug 2018,1039.25,1046.08,1047.03,1036.38,2468423,-0.78%
1259,28 Aug 2018,1047.43,1044.00,1049.13,1039.40,2493383,0.69%
1260,27 Aug 2018,1040.23,1038.50,1044.25,1035.13,3143697,0.51%
1261,24 Aug 2018,1034.93,1035.50,1046.80,1033.03,2428657,-0.48%
1262,23 Aug 2018,1039.95,1052.50,1053.50,1038.43,3143638,-0.77%
1263,21 Aug 2018,1048.03,1049.00,1056.00,1046.33,1944080,-0.01%
1264,20 Aug 2018,1048.10,1037.50,1053.80,1037.50,1952784,0.91%
1265,17 Aug 2018,1038.68,1041.45,1046.53,1035.83,1516332,0.08%
1266,16 Aug 2018,1037.85,1041.50,1043.35,1033.20,2656290,-0.64%
1267,14 Aug 2018,1044.55,1049.00,1052.50,1043.60,1233991,-0.12%
1268,13 Aug 2018,1045.83,1042.00,1051.98,1040.00,2513563,-1.08%
1269,10 Aug 2018,1057.23,1061.75,1061.90,1049.00,1360735,-0.19%
1270,09 Aug 2018,1059.25,1071.00,1071.00,1047.33,2236102,-0.84%
1271,08 Aug 2018,1068.18,1067.93,1075.90,1066.53,2486345,0.26%
1272,07 Aug 2018,1065.45,1062.50,1067.25,1054.00,1857114,0.79%
1273,06 Aug 2018,1057.15,1060.50,1068.70,1053.05,1436158,-0.35%
1274,03 Aug 2018,1060.83,1066.78,1073.53,1057.00,3401002,-0.40%
1275,02 Aug 2018,1065.10,1076.75,1076.85,1060.68,2226426,-1.32%
1276,01 Aug 2018,1079.35,1081.40,1087.50,1075.85,1517890,-0.95%
1277,31 Jul 2018,1089.75,1080.00,1092.95,1075.03,2215236,0.44%
1278,30 Jul 2018,1084.95,1099.50,1099.50,1079.70,1792280,-1.46%
1279,27 Jul 2018,1101.08,1100.98,1105.98,1092.35,2638649,0.44%
1280,26 Jul 2018,1096.30,1082.50,1101.73,1082.50,5320273,1.02%
1281,25 Jul 2018,1085.18,1082.33,1088.40,1080.00,1759654,0.49%
1282,24 Jul 2018,1079.88,1073.50,1084.50,1073.50,1302198,0.15%
1283,23 Jul 2018,1078.23,1075.00,1089.00,1069.03,4220033,-1.49%
1284,20 Jul 2018,1094.53,1093.05,1101.43,1085.55,2501741,0.14%
1285,19 Jul 2018,1093.05,1091.50,1096.75,1085.50,1326194,0.45%
1286,18 Jul 2018,1088.10,1093.50,1110.00,1086.83,4365068,-0.03%
1287,17 Jul 2018,1088.38,1081.63,1090.50,1081.63,1590481,0.36%
1288,16 Jul 2018,1084.43,1089.70,1095.03,1081.88,2254334,-0.55%
1289,13 Jul 2018,1090.45,1084.20,1095.40,1081.55,1790297,0.69%
1290,12 Jul 2018,1082.98,1076.45,1089.93,1076.00,2005167,0.82%
1291,11 Jul 2018,1074.13,1072.53,1077.85,1067.40,1464480,0.09%
1292,10 Jul 2018,1073.20,1064.95,1074.80,1062.50,2737684,0.98%
1293,09 Jul 2018,1062.83,1060.93,1065.00,1053.88,1545574,0.50%
1294,06 Jul 2018,1057.58,1056.65,1067.78,1055.68,2030336,-0.40%
1295,05 Jul 2018,1061.88,1052.50,1064.50,1046.28,2433992,0.96%
1296,04 Jul 2018,1051.78,1038.13,1054.03,1034.50,1524498,1.61%
1297,03 Jul 2018,1035.10,1036.63,1042.50,1032.80,1715775,-0.15%
1298,02 Jul 2018,1036.63,1054.18,1054.20,1031.63,2466219,-1.67%
1299,29 Jun 2018,1054.23,1060.85,1070.00,1052.55,4864530,-1.05%
1300,28 Jun 2018,1065.43,1057.50,1070.00,1055.60,9383385,0.86%
1301,27 Jun 2018,1056.30,1046.50,1059.75,1045.00,4781701,0.90%
1302,26 Jun 2018,1046.85,1043.03,1051.50,1039.93,2290483,-0.06%
1303,25 Jun 2018,1047.48,1041.53,1048.90,1036.53,1748084,0.56%
1304,22 Jun 2018,1041.68,1028.48,1044.40,1024.93,1962245,1.25%
1305,21 Jun 2018,1028.80,1030.00,1035.40,1023.53,3377676,0.07%
1306,20 Jun 2018,1028.08,1013.00,1029.00,1012.50,2262928,1.61%
1307,19 Jun 2018,1011.75,1012.48,1020.35,1009.65,2745288,0.21%
1308,18 Jun 2018,1009.58,1015.05,1019.40,1004.55,1871851,-0.51%
1309,15 Jun 2018,1014.80,1013.00,1019.45,1011.15,2720204,-0.38%
1310,14 Jun 2018,1018.70,1015.00,1022.50,1012.50,4231894,0.29%
1311,13 Jun 2018,1015.73,1026.00,1027.40,1012.05,1974490,-0.61%
1312,12 Jun 2018,1021.93,1025.95,1026.35,1019.20,1308564,0.08%
1313,11 Jun 2018,1021.15,1025.95,1031.48,1019.40,1772797,-0.34%
1314,08 Jun 2018,1024.68,1029.50,1030.63,1017.50,1545222,-0.62%
1315,07 Jun 2018,1031.10,1036.60,1039.90,1026.60,2640974,0.24%
1316,06 Jun 2018,1028.68,1030.10,1032.40,1022.50,2445500,-0.30%
1317,05 Jun 2018,1031.80,1025.00,1033.48,1011.50,4276365,0.85%
1318,04 Jun 2018,1023.10,1075.00,1078.50,1018.98,22199081,-3.05%
1319,01 Jun 2018,1055.30,1058.00,1069.00,1050.50,5287839,-1.35%
1320,31 May 2018,1069.73,1050.00,1080.00,1040.00,9909798,4.45%
1321,30 May 2018,1024.18,1009.85,1026.50,1008.15,1216749,0.78%
1322,29 May 2018,1016.30,1019.00,1026.35,1014.40,837811,-0.47%
1323,28 May 2018,1021.10,1003.90,1026.00,1003.00,1275985,1.67%
1324,25 May 2018,1004.35,995.00,1008.00,994.95,1189897,1.14%
1325,24 May 2018,993.00,983.55,995.13,978.18,1130186,0.94%
1326,23 May 2018,983.75,993.90,997.00,981.70,1431573,-1.13%
1327,22 May 2018,994.95,999.35,1006.98,992.75,990093,-0.16%
1328,21 May 2018,996.53,1008.05,1010.50,993.03,1212027,-0.95%
1329,18 May 2018,1006.08,1012.35,1012.35,1001.75,1304365,-0.77%
1330,17 May 2018,1013.88,1011.93,1022.23,1006.25,1653869,0.22%
1331,16 May 2018,1011.68,1015.28,1024.50,1008.58,1710401,-0.71%
1332,15 May 2018,1018.90,1013.53,1032.50,1013.35,2456671,0.79%
1333,14 May 2018,1010.88,1008.60,1013.70,1006.20,1185729,0.50%
1334,11 May 2018,1005.88,996.35,1008.50,993.00,1514267,0.96%
1335,10 May 2018,996.35,994.30,999.50,991.00,1792918,0.72%
1336,09 May 2018,989.20,978.08,990.25,978.08,1081833,0.58%
1337,08 May 2018,983.53,989.63,989.95,977.30,1775141,-0.52%
1338,07 May 2018,988.70,990.83,993.65,987.50,1316032,-0.56%
1339,04 May 2018,994.25,985.00,995.00,983.15,1720359,1.05%
1340,03 May 2018,983.95,984.03,987.45,973.00,1038193,-0.08%
1341,02 May 2018,984.75,975.00,989.00,973.00,1775012,1.30%
1342,30 Apr 2018,972.15,965.00,977.40,964.40,1152388,1.09%
1343,27 Apr 2018,961.70,966.50,967.75,956.25,1444252,-0.36%
1344,26 Apr 2018,965.13,958.40,969.60,955.63,1961870,0.49%
1345,25 Apr 2018,960.38,963.95,969.00,956.00,1005148,-0.74%
1346,24 Apr 2018,967.50,967.50,974.03,963.00,1259354,-0.04%
1347,23 Apr 2018,967.88,989.50,989.50,930.15,3826155,-1.03%
1348,20 Apr 2018,977.95,970.50,980.50,966.08,2340345,0.87%
1349,19 Apr 2018,969.50,970.00,972.40,966.50,792258,0.33%
1350,18 Apr 2018,966.30,975.50,976.75,965.03,678180,-0.82%
1351,17 Apr 2018,974.25,971.75,975.50,967.05,666958,0.33%
1352,16 Apr 2018,971.05,960.00,975.00,959.93,711936,0.89%
1353,13 Apr 2018,962.50,964.00,970.00,959.55,824293,-0.20%
1354,12 Apr 2018,964.40,958.00,966.45,952.95,1178129,0.52%
1355,11 Apr 2018,959.43,957.95,960.00,952.70,717703,-0.10%
1356,10 Apr 2018,960.43,971.50,971.50,956.75,1516809,-0.94%
1357,09 Apr 2018,969.53,959.40,971.00,958.20,1000884,0.81%
1358,06 Apr 2018,961.70,956.10,963.23,952.90,930002,0.76%
1359,05 Apr 2018,954.45,950.65,957.00,945.10,1214723,1.36%
1360,04 Apr 2018,941.63,956.48,962.48,939.23,928527,-1.70%
1361,03 Apr 2018,957.95,961.98,962.85,955.50,1019971,-0.79%
1362,02 Apr 2018,965.60,945.25,967.88,945.25,1149092,2.39%
1363,28 Mar 2018,943.05,941.48,949.85,938.03,2209377,-0.34%
1364,27 Mar 2018,946.30,946.90,949.50,938.00,1534209,-0.05%
1365,26 Mar 2018,946.73,919.95,950.00,916.75,2625442,2.82%
1366,23 Mar 2018,920.78,923.33,926.55,918.63,1797538,-1.40%
1367,22 Mar 2018,933.88,929.45,940.00,927.55,1668306,0.48%
1368,21 Mar 2018,929.45,924.00,931.60,921.65,1480285,1.05%
1369,20 Mar 2018,919.75,922.55,927.95,917.63,914343,-0.42%
1370,19 Mar 2018,923.63,926.50,930.00,921.58,1959685,-0.31%
1371,16 Mar 2018,926.50,940.00,940.55,923.28,1974084,-1.48%
1372,15 Mar 2018,940.40,932.60,943.75,932.60,1467731,0.87%
1373,14 Mar 2018,932.25,928.00,933.95,924.00,920098,0.23%
1374,13 Mar 2018,930.13,933.73,942.38,927.50,1281050,-0.37%
1375,12 Mar 2018,933.63,930.10,934.73,926.70,1639279,0.88%
1376,09 Mar 2018,925.53,927.48,932.63,922.00,1027027,-0.10%
1377,08 Mar 2018,926.43,919.90,929.25,916.00,1379681,1.11%
1378,07 Mar 2018,916.30,920.00,926.70,914.25,1407041,-0.74%
1379,06 Mar 2018,923.13,935.00,939.95,919.75,1144207,-1.27%
1380,05 Mar 2018,934.98,937.08,939.00,929.13,945366,-0.23%
1381,01 Mar 2018,937.18,939.65,946.65,934.00,977460,-0.52%
1382,28 Feb 2018,942.10,944.78,947.73,939.00,1016591,-0.97%
1383,27 Feb 2018,951.28,957.38,960.88,950.00,1196832,-0.47%
1384,26 Feb 2018,955.78,944.05,957.40,941.78,1197221,1.65%
1385,23 Feb 2018,940.28,928.45,942.43,925.20,1019187,1.48%
1386,22 Feb 2018,926.60,925.00,930.00,920.78,3313399,-0.23%
1387,21 Feb 2018,928.70,933.98,934.28,926.10,688268,-0.31%
1388,20 Feb 2018,931.60,942.38,942.93,929.40,1021017,-0.80%
1389,19 Feb 2018,939.10,941.30,943.80,929.53,913638,-0.02%
1390,16 Feb 2018,939.30,941.95,947.43,937.83,895880,-0.18%
1391,15 Feb 2018,940.95,944.85,947.38,937.50,1228806,-0.07%
1392,14 Feb 2018,941.58,944.90,948.95,937.33,894297,0.35%
1393,12 Feb 2018,938.33,930.00,943.00,927.58,1095277,1.47%
1394,09 Feb 2018,924.75,923.95,932.35,922.05,1602238,-1.67%
1395,08 Feb 2018,940.48,942.00,949.30,933.25,1292861,0.44%
1396,07 Feb 2018,936.40,953.50,953.50,931.20,2091243,-1.27%
1397,06 Feb 2018,948.40,930.00,956.00,918.15,2687451,-0.89%
1398,05 Feb 2018,956.93,959.00,967.63,952.93,1981696,-1.75%
1399,02 Feb 2018,974.00,993.00,994.95,970.75,1836531,-2.17%
1400,01 Feb 2018,995.58,1003.00,1007.50,992.65,1630355,-0.72%
1401,31 Jan 2018,1002.85,994.70,1006.75,993.50,1735837,0.51%
1402,30 Jan 2018,997.75,998.90,1000.95,992.08,1599390,-0.21%
1403,29 Jan 2018,999.83,989.00,1003.48,989.00,2058973,1.25%
1404,25 Jan 2018,987.48,976.95,990.00,975.25,2180917,0.88%
1405,24 Jan 2018,978.83,976.28,984.50,975.30,1197642,0.33%
1406,23 Jan 2018,975.65,982.50,983.35,971.65,1261949,-0.61%
1407,22 Jan 2018,981.68,980.00,994.00,976.58,2212442,0.57%
1408,19 Jan 2018,976.10,967.58,979.95,959.63,2863997,0.93%
1409,18 Jan 2018,967.15,962.00,977.00,959.03,4162385,2.32%
1410,17 Jan 2018,945.25,948.50,951.28,943.50,726374,-0.51%
1411,16 Jan 2018,950.08,951.73,955.00,942.63,1611346,0.13%
1412,15 Jan 2018,948.88,934.98,952.20,929.93,3144111,1.74%
1413,12 Jan 2018,932.65,936.50,939.08,930.00,1084177,-0.39%
1414,11 Jan 2018,936.28,932.10,938.00,928.13,1014774,0.45%
1415,10 Jan 2018,932.10,932.60,933.95,928.65,1153972,0.03%
1416,09 Jan 2018,931.85,931.00,934.93,927.50,1326382,0.17%
1417,08 Jan 2018,930.30,932.50,935.35,928.88,1142577,-0.16%
1418,05 Jan 2018,931.80,931.50,934.03,927.78,717717,0.20%
1419,04 Jan 2018,929.95,926.50,932.75,926.50,593444,0.39%
1420,03 Jan 2018,926.33,937.50,939.13,925.60,1132822,-1.05%
1421,02 Jan 2018,936.18,929.28,937.50,929.28,1194079,0.96%
1422,01 Jan 2018,927.25,936.35,940.38,925.25,1645129,-0.96%
1423,29 Dec 2017,936.20,938.40,939.60,934.08,1586468,-0.30%
1424,28 Dec 2017,939.03,929.45,940.45,929.00,2175130,1.15%
1425,27 Dec 2017,928.38,935.05,935.15,925.58,872346,-0.62%
1426,26 Dec 2017,934.18,940.50,941.40,928.35,1696424,-0.44%
1427,22 Dec 2017,938.33,939.50,940.00,930.88,1117726,0.45%
1428,21 Dec 2017,934.15,939.95,942.50,932.60,1713636,0.01%
1429,20 Dec 2017,934.08,949.45,951.55,931.83,2335876,-0.87%
1430,19 Dec 2017,942.25,939.90,946.83,938.08,1238028,0.29%
1431,18 Dec 2017,939.48,927.50,949.50,904.65,3074497,0.29%
1432,15 Dec 2017,936.73,928.00,944.00,927.75,3112531,1.93%
1433,14 Dec 2017,919.03,912.00,920.00,906.00,920773,0.92%
1434,13 Dec 2017,910.68,910.03,922.50,907.55,726865,0.08%
1435,12 Dec 2017,909.95,924.55,924.95,907.98,602647,-1.44%
1436,11 Dec 2017,923.20,924.00,925.88,920.00,799558,0.33%
1437,08 Dec 2017,920.20,907.00,926.50,907.00,2239100,1.70%
1438,07 Dec 2017,904.83,903.33,908.30,901.55,1057826,0.35%
1439,06 Dec 2017,901.65,909.98,910.68,899.50,1598780,-0.94%
1440,05 Dec 2017,910.23,913.00,914.28,903.50,973340,-0.74%
1441,04 Dec 2017,917.05,927.45,927.45,915.05,910483,-0.76%
1442,01 Dec 2017,924.10,927.45,930.00,922.05,964537,-0.30%
1443,30 Nov 2017,926.85,934.35,936.98,920.00,1449078,-1.05%
1444,29 Nov 2017,936.65,932.50,937.75,927.90,818646,0.43%
1445,28 Nov 2017,932.68,928.00,935.50,927.93,1272635,0.42%
1446,27 Nov 2017,928.78,924.50,931.00,922.80,967618,0.33%
1447,24 Nov 2017,925.70,921.50,928.90,920.50,1300921,0.46%
1448,23 Nov 2017,921.43,929.50,930.00,919.00,808145,-0.67%
1449,22 Nov 2017,927.63,924.85,930.00,922.28,1415199,0.49%
1450,21 Nov 2017,923.13,918.73,925.00,918.05,568883,0.44%
1451,20 Nov 2017,919.08,914.50,919.85,914.50,598106,0.69%
1452,17 Nov 2017,912.78,914.35,919.15,906.58,1589693,0.99%
1453,16 Nov 2017,903.85,902.00,908.00,897.60,1003243,0.41%
1454,15 Nov 2017,900.13,899.00,901.83,894.00,1537092,-0.12%
1455,14 Nov 2017,901.18,907.95,909.50,900.00,1178117,-0.62%
1456,13 Nov 2017,906.78,911.00,911.58,897.50,833968,-0.46%
1457,10 Nov 2017,911.00,910.85,917.40,906.18,1936090,-0.32%
1458,09 Nov 2017,913.93,913.50,917.50,910.55,778327,0.10%
1459,08 Nov 2017,912.98,912.60,916.80,909.50,820786,0.12%
1460,07 Nov 2017,911.85,919.00,922.48,910.38,1861594,-0.27%
1461,06 Nov 2017,914.30,912.50,920.00,911.30,1537061,-0.11%
1462,03 Nov 2017,915.35,912.85,920.00,910.80,952622,0.47%
1463,02 Nov 2017,911.05,911.50,914.90,908.48,1184486,0.05%
1464,01 Nov 2017,910.60,907.55,912.50,906.00,1047653,0.70%
1465,31 Oct 2017,904.25,905.75,905.75,899.63,1170615,-0.36%
1466,30 Oct 2017,907.50,899.13,908.00,896.20,1355588,1.34%
1467,27 Oct 2017,895.53,902.20,903.75,889.50,1868022,-0.24%
1468,26 Oct 2017,897.68,884.00,905.00,878.93,7142866,0.01%
1469,25 Oct 2017,897.55,930.00,931.50,892.50,5341802,-3.86%
1470,24 Oct 2017,933.55,931.50,939.80,926.50,2832218,0.20%
1471,23 Oct 2017,931.65,929.95,934.85,918.03,1040723,0.81%
1472,19 Oct 2017,924.20,930.90,932.50,920.33,142502,-1.08%
1473,18 Oct 2017,934.25,920.50,937.50,919.50,981680,0.93%
1474,17 Oct 2017,925.63,925.00,926.85,919.55,653322,-0.32%
1475,16 Oct 2017,928.58,930.00,936.63,921.00,818636,0.34%
1476,13 Oct 2017,925.40,913.35,928.28,911.00,1608366,1.76%
1477,12 Oct 2017,909.40,897.55,910.73,894.00,1345390,1.60%
1478,11 Oct 2017,895.08,901.63,907.63,893.80,1316860,-0.70%
1479,10 Oct 2017,901.35,899.50,907.48,896.33,949545,0.40%
1480,09 Oct 2017,897.75,899.40,901.50,895.25,765623,-0.26%
1481,06 Oct 2017,900.05,899.00,902.23,897.00,757665,0.08%
1482,05 Oct 2017,899.30,897.50,902.50,896.55,834049,0.09%
1483,04 Oct 2017,898.50,903.95,905.95,896.68,1656276,-0.66%
1484,03 Oct 2017,904.43,904.00,910.50,898.55,1098606,0.18%
1485,29 Sep 2017,902.85,900.05,911.00,898.13,1553408,0.58%
1486,28 Sep 2017,897.65,887.00,899.50,881.65,6911616,1.06%
1487,27 Sep 2017,888.25,898.00,902.80,885.00,1834305,-0.88%
1488,26 Sep 2017,896.15,894.53,898.30,892.50,2859683,-0.41%
1489,25 Sep 2017,899.88,911.23,911.23,896.30,2537307,-1.33%
1490,22 Sep 2017,912.05,917.40,919.48,910.00,2060881,-0.82%
1491,21 Sep 2017,919.55,924.00,924.25,915.35,1928124,-0.53%
1492,20 Sep 2017,924.43,924.00,930.73,922.63,861532,-0.05%
1493,19 Sep 2017,924.85,932.45,934.00,923.78,1060367,-0.58%
1494,18 Sep 2017,930.23,926.78,932.23,926.25,1021232,0.62%
1495,15 Sep 2017,924.48,918.00,925.90,916.73,941833,0.52%
1496,14 Sep 2017,919.70,920.08,926.25,915.75,2038504,-0.13%
1497,13 Sep 2017,920.93,917.50,924.50,912.00,1248844,0.36%
1498,12 Sep 2017,917.60,913.85,919.95,909.15,1671920,0.65%
1499,11 Sep 2017,911.68,896.50,914.50,895.10,2869419,2.00%
1500,08 Sep 2017,893.83,886.70,895.00,885.50,2077916,1.19%
1501,07 Sep 2017,883.28,880.05,888.38,880.05,1736605,0.38%
1502,06 Sep 2017,879.95,871.88,881.40,869.00,1437908,0.26%
1503,05 Sep 2017,877.68,878.50,882.45,875.50,920609,0.25%
1504,04 Sep 2017,875.45,882.50,882.50,873.05,910631,-0.94%
1505,01 Sep 2017,883.80,890.50,890.73,880.55,573793,-0.50%
1506,31 Aug 2017,888.23,886.00,889.93,878.20,1825859,0.45%
1507,30 Aug 2017,884.28,875.98,885.00,875.03,673580,1.28%
1508,29 Aug 2017,873.08,879.50,879.50,869.00,1229649,-0.91%
1509,28 Aug 2017,881.13,881.20,885.58,879.18,376946,-0.01%
1510,24 Aug 2017,881.25,887.45,887.48,879.58,1969569,-0.56%
1511,23 Aug 2017,886.23,875.00,888.98,875.00,840131,1.46%
1512,22 Aug 2017,873.50,875.65,877.00,868.40,1652389,0.22%
1513,21 Aug 2017,871.60,877.00,879.50,869.10,1002431,-0.51%
1514,18 Aug 2017,876.08,880.00,880.50,871.50,926866,-0.75%
1515,17 Aug 2017,882.70,888.13,890.48,876.88,1363717,-0.89%
1516,16 Aug 2017,890.63,881.18,894.90,874.28,1106708,1.37%
1517,14 Aug 2017,878.60,876.50,887.48,874.00,894271,0.47%
1518,11 Aug 2017,874.53,872.50,879.00,865.58,1589959,-0.65%
1519,10 Aug 2017,880.23,880.00,883.00,876.43,1947111,-0.23%
1520,09 Aug 2017,882.23,885.50,888.53,879.18,817514,-0.76%
1521,08 Aug 2017,888.95,896.05,898.63,883.05,1008843,-0.60%
1522,07 Aug 2017,894.28,893.00,898.23,892.50,479665,-0.09%
1523,04 Aug 2017,895.13,888.50,898.38,883.08,886267,0.58%
1524,03 Aug 2017,889.98,894.00,896.00,887.20,1064196,-0.65%
1525,02 Aug 2017,895.83,903.50,903.50,891.03,1849479,-0.31%
1526,01 Aug 2017,898.60,890.93,904.58,886.10,2129215,0.72%
1527,31 Jul 2017,892.20,888.78,895.50,883.28,1842285,0.33%
1528,28 Jul 2017,889.25,886.00,893.25,880.55,2313849,-0.62%
1529,27 Jul 2017,894.83,878.00,899.40,875.78,4490428,2.41%
1530,26 Jul 2017,873.78,871.00,877.50,866.25,973836,0.45%
1531,25 Jul 2017,869.83,879.50,879.50,866.53,2790117,0.26%
1532,24 Jul 2017,867.55,855.00,870.00,847.50,4919544,1.88%
1533,21 Jul 2017,851.53,857.05,857.63,850.00,968377,-0.46%
1534,20 Jul 2017,855.45,846.95,857.50,844.08,924619,1.10%
1535,19 Jul 2017,846.15,842.50,848.10,840.93,996811,0.52%
1536,18 Jul 2017,841.78,839.85,843.93,838.68,580547,0.07%
1537,17 Jul 2017,841.18,841.28,843.83,838.50,599835,0.14%
1538,14 Jul 2017,839.98,841.95,843.03,836.00,610813,-0.21%
1539,13 Jul 2017,841.78,844.00,846.65,839.83,1120251,0.14%
1540,12 Jul 2017,840.63,840.00,842.50,829.28,1434723,0.05%
1541,11 Jul 2017,840.20,838.78,845.40,833.55,1102570,0.24%
1542,10 Jul 2017,838.18,835.35,874.00,830.53,334769,0.55%
1543,07 Jul 2017,833.60,830.43,834.80,829.00,1379349,0.55%
1544,06 Jul 2017,829.08,826.28,831.50,825.68,1142919,0.57%
1545,05 Jul 2017,824.38,826.55,829.75,822.50,1003550,-0.28%
1546,04 Jul 2017,826.68,830.13,833.35,826.00,941520,-0.32%
1547,03 Jul 2017,829.30,826.30,833.75,823.63,876083,0.40%
1548,30 Jun 2017,826.03,826.90,830.00,821.50,1082608,-0.66%
1549,29 Jun 2017,831.53,833.50,840.95,825.55,2296927,-0.20%
1550,28 Jun 2017,833.23,832.50,837.50,828.90,1112259,-0.07%
1551,27 Jun 2017,833.83,844.50,847.50,828.13,1500108,-0.66%
1552,23 Jun 2017,839.33,851.00,851.38,837.60,1304367,-1.14%
1553,22 Jun 2017,849.00,847.48,858.00,845.60,1668865,-0.04%
1554,21 Jun 2017,849.35,841.30,850.63,839.80,852733,0.72%
1555,20 Jun 2017,843.28,845.00,847.00,839.93,915066,-0.37%
1556,19 Jun 2017,846.45,835.50,848.00,834.20,956383,1.42%
1557,16 Jun 2017,834.63,832.50,837.35,829.05,938776,0.29%
1558,15 Jun 2017,832.18,834.00,837.80,826.80,881673,-0.41%
1559,14 Jun 2017,835.60,837.50,839.98,833.50,964590,-0.33%
1560,13 Jun 2017,838.35,830.88,845.95,830.50,1262905,0.48%
1561,12 Jun 2017,834.38,832.00,838.00,830.00,992853,0.12%
1562,09 Jun 2017,833.40,820.05,835.00,820.05,1326318,1.34%
1563,08 Jun 2017,822.38,821.95,829.70,820.83,1062192,0.24%
1564,07 Jun 2017,820.40,820.20,822.45,815.18,638569,0.11%
1565,06 Jun 2017,819.48,817.50,821.90,815.00,1250658,0.21%
1566,05 Jun 2017,817.78,816.85,819.48,812.50,724975,0.08%
1567,02 Jun 2017,817.13,817.00,823.05,813.10,803386,0.35%
1568,01 Jun 2017,814.30,819.50,819.93,810.28,839885,-0.46%
1569,31 May 2017,818.10,812.50,821.50,811.58,1329728,0.44%
1570,30 May 2017,814.53,815.00,816.75,808.08,1108546,-0.17%
1571,29 May 2017,815.95,809.90,824.00,808.83,1479085,0.36%
1572,26 May 2017,813.00,803.33,816.00,800.55,1360789,0.55%
1573,25 May 2017,808.58,783.55,814.70,783.55,5022701,3.22%
1574,24 May 2017,783.38,784.53,787.73,781.00,866847,-0.15%
1575,23 May 2017,784.55,790.00,791.78,782.50,770043,-0.44%
1576,22 May 2017,788.00,782.55,790.00,781.55,715013,0.94%
1577,19 May 2017,780.63,779.75,784.95,772.63,713534,0.27%
1578,18 May 2017,778.55,774.50,780.75,774.05,776820,0.00%
1579,17 May 2017,778.58,779.40,782.70,775.75,868118,-0.16%
1580,16 May 2017,779.83,777.50,781.00,774.13,897594,0.40%
1581,15 May 2017,776.70,775.00,778.60,771.13,701195,0.11%
1582,12 May 2017,775.83,772.95,778.45,768.10,1536901,0.34%
1583,11 May 2017,773.20,775.50,780.00,770.50,968936,-0.35%
1584,10 May 2017,775.90,770.00,777.50,768.53,585561,1.04%
1585,09 May 2017,767.88,767.40,772.80,766.33,836459,0.06%
1586,08 May 2017,767.40,769.00,770.00,764.28,936813,0.17%
1587,05 May 2017,766.10,771.05,771.45,763.15,689474,-0.17%
1588,04 May 2017,767.40,769.63,771.45,761.30,1282757,-0.62%
1589,03 May 2017,772.15,777.13,777.13,769.68,626991,0.24%
1590,02 May 2017,770.30,773.50,775.45,765.18,1001760,-0.38%
1591,28 Apr 2017,773.25,779.95,779.95,768.55,1359432,-1.41%
1592,27 Apr 2017,784.30,773.05,786.98,773.05,4045105,1.16%
1593,26 Apr 2017,775.33,771.48,776.50,734.23,1948963,0.88%
1594,25 Apr 2017,768.53,767.53,772.75,764.80,2264445,0.26%
1595,24 Apr 2017,766.53,749.05,769.50,748.50,5051738,2.44%
1596,21 Apr 2017,748.30,733.00,749.50,726.65,4314508,2.36%
1597,20 Apr 2017,731.08,726.50,733.03,726.48,1445343,0.91%
1598,19 Apr 2017,724.50,723.50,728.38,719.00,1084536,0.12%
1599,18 Apr 2017,723.65,720.00,727.50,719.00,909715,0.73%
1600,17 Apr 2017,718.40,720.15,721.90,714.13,1784264,-0.24%
1601,13 Apr 2017,720.15,721.50,724.45,718.53,1201059,-0.24%
1602,12 Apr 2017,721.85,719.50,724.98,717.75,891273,0.29%
1603,11 Apr 2017,719.75,717.00,720.60,715.75,1089065,0.37%
1604,10 Apr 2017,717.08,721.50,721.50,716.33,848469,-0.33%
1605,07 Apr 2017,719.43,715.53,722.50,714.30,1162090,0.03%
1606,06 Apr 2017,719.25,715.75,721.50,712.53,1531104,0.43%
1607,05 Apr 2017,716.18,717.63,723.25,713.78,1436020,-0.06%
1608,03 Apr 2017,716.60,723.00,725.05,713.00,1037263,-0.65%
1609,31 Mar 2017,721.28,726.90,727.00,718.28,2412848,-1.61%
1610,30 Mar 2017,733.10,714.00,739.98,712.53,8580273,2.63%
1611,29 Mar 2017,714.30,710.40,717.40,710.00,2143943,0.59%
1612,28 Mar 2017,710.10,709.15,712.35,706.55,2015350,0.73%
1613,27 Mar 2017,704.93,712.00,712.00,702.03,1466021,-1.02%
1614,24 Mar 2017,712.18,716.50,717.23,711.00,952591,-0.46%
1615,23 Mar 2017,715.45,717.20,717.50,711.45,1230618,0.00%
1616,22 Mar 2017,715.45,713.85,718.50,712.90,1409136,-0.70%
1617,21 Mar 2017,720.48,717.00,722.50,717.00,1389320,0.34%
1618,20 Mar 2017,718.05,713.33,719.93,712.98,2035586,0.72%
1619,17 Mar 2017,712.93,709.28,713.75,706.43,847616,0.60%
1620,16 Mar 2017,708.68,709.05,711.43,706.83,1245027,0.05%
1621,15 Mar 2017,708.30,705.48,710.00,705.28,1067965,0.42%
1622,14 Mar 2017,705.35,711.05,712.08,703.33,1788755,0.76%
1623,10 Mar 2017,700.05,697.50,704.00,696.58,1465176,0.42%
